,id,username,user_followers_count,user_following_count,text,created_at,retweet_count,mentioned_user_ids,mentioned_user_names,hashtags,urls
320,1520608554956197888,WolverineSZN1,1289,3540,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T03:38:25.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
321,1520605011473887234,ragz_2_richest,4588,4450,RT @LSUBasketball: “Tyrell is a very skilled guard at 6-7 who can score the ball at all three levels. We love his three-point shooting comb…,2022-05-01T03:24:20.000Z,19,41156772,LSUBasketball,,
322,1520601397699309569,tri_noodle,1945,1998,"RT @CulottaShow: AN INTERVIEW WITH THE GOAT SEIMONE AUGUSTUS (@seimoneaugustus).

Life after basketball, FINALLY getting the much-deserved…",2022-05-01T03:09:59.000Z,8,"1352255821212692482,51274015","CulottaShow,seimoneaugustus",,
323,1520595284769787913,SassyScorpion87,688,2874,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T02:45:41.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
324,1520590032117063680,kinghaynes22,2990,3075,"RT @TigerDroppings: Five-star SF Tyrell Ward commits to #LSU:

https://t.co/se0MQ3xbb8 https://t.co/bAXgfdXQ7D",2022-05-01T02:24:49.000Z,6,23604155,TigerDroppings,LSU,"https://bit.ly/3y58lKv,https://twitter.com/TigerDroppings/status/1520503255062790147/photo/1"
325,1520589513491288064,sfprman,18,81,"@GoodmanHoops LSU is a cesspool. Their basketball program should get the death penalty. After Kansas does, of course.",2022-05-01T02:22:45.000Z,0,22066555,GoodmanHoops,,
326,1520580726864986118,Cardsfan3titles,112,693,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T01:47:50.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
327,1520569209415081989,Hoops227_CBB,13,0,RT @Hoops227_CBB: https://t.co/gnmqg3dWJo I Could Have Gone to LSU But Chose To Be With Family | Women's 227's YouTube Chili' #CBB https://…,2022-05-01T01:02:04.000Z,2,1487878411007586306,Hoops227_CBB,CBB,http://nba.com
328,1520568498803679234,QuincyLaynes,22,44,RT @LSUBasketball: “Tyrell is a very skilled guard at 6-7 who can score the ball at all three levels. We love his three-point shooting comb…,2022-05-01T00:59:15.000Z,19,41156772,LSUBasketball,,
329,1520560542049574916,lequilleT,866,1202,"RT @TigerDroppings: Five-star SF Tyrell Ward commits to #LSU:

https://t.co/se0MQ3xbb8 https://t.co/bAXgfdXQ7D",2022-05-01T00:27:38.000Z,6,23604155,TigerDroppings,LSU,"https://bit.ly/3y58lKv,https://twitter.com/TigerDroppings/status/1520503255062790147/photo/1"
330,1520555986288889865,EdNumber3,281,517,LSU basketball still pulling in 5 star players without will wade. Dickie V and pat forde must be furious! https://t.co/TsCDkT3y6H,2022-05-01T00:09:32.000Z,0,,,,https://twitter.com/LSUBasketball/status/1520503204198428681
331,1520553866995064832,hoyapropaganda,323,431,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T00:01:07.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
332,1520550257767043072,MicklesAdvocate,4020,208,#LSU men's basketball gets another four-star signee in small forward Tyrell Ward ⁦@LSUBasketball⁩  https://t.co/rSxEs8nRNz,2022-04-30T23:46:46.000Z,0,41156772,LSUBasketball,LSU,https://www.theadvocate.com/baton_rouge/sports/lsu/article_4cda6b34-c8c3-11ec-81c4-a3c133a4448d.html
